id,nombre,precio,cantidad,en_stock,fecha_ingreso
12262,Disco Duro Modelo 291,124.91,43,si,2025-06-05
12263,Camara IP Modelo 478,148.35,14,si,2025-03-04
12264,Webcam Modelo 452,954.77,4,si,2025-07-24
12265,Auriculares Modelo 578,1935.2,24,si,2025-04-15
12266,SSD Externo Modelo 581,1217.33,32,si,2025-07-12
12267,Joystick Modelo 158,98.83,37,si,2025-04-28
12268,Procesador Modelo 429,1543.96,40,si,2025-07-20
12269,Smartwatch Modelo 502,1799.41,23,si,2025-05-12
12270,Disco Duro Modelo 555,1787.87,26,si,2025-01-26
12271,Disco Duro Modelo 586,1421.5,29,si,2025-03-24
12272,Joystick Modelo 720,817.67,30,si,2025-04-17
12273,Camara IP Modelo 645,1652.73,2,si,2025-01-29
12274,Microfono Modelo 956,472.8,47,si,2025-06-27
12275,Adaptador Bluetooth Modelo 268,1385.5,49,si,2025-02-16
12276,Laptop Modelo 840,1390.2,46,si,2025-02-20
12277,Escaner Modelo 826,631.33,50,si,2025-05-22
12278,Consola de Juegos Modelo 948,1468.91,11,si,2025-03-03
12279,Laptop Modelo 836,199.14,20,si,2025-04-20
12280,Webcam Modelo 865,774.59,7,si,2025-06-13
12281,Webcam Modelo 571,1123.85,40,si,2025-03-09
12282,Tarjeta de Video Modelo 897,1251.63,6,si,2025-07-16
12283,Camara IP Modelo 416,1096.82,14,si,2025-03-12
12284,Adaptador Bluetooth Modelo 414,1272.52,12,si,2025-03-11
12285,Proyector Modelo 928,754.56,49,si,2025-02-19
12286,Hub USB Modelo 116,890.21,43,si,2025-06-27
12287,Teclado Modelo 461,615.18,7,si,2025-04-08
12288,Proyector Modelo 589,400.42,21,si,2025-02-26
12289,Joystick Modelo 968,1631.61,3,si,2025-04-13
12290,Consola de Juegos Modelo 281,927.35,26,si,2025-03-31
12291,Webcam Modelo 295,954.03,20,si,2025-05-13
12292,Cooler Modelo 943,862.85,5,si,2025-01-25
12293,Consola de Juegos Modelo 374,1694.17,17,si,2025-02-20
12294,Tablet Modelo 985,1599.14,44,si,2025-03-31
12295,Adaptador Bluetooth Modelo 426,174.57,3,si,2025-04-05
12296,Disco Duro Modelo 629,1698.57,11,si,2025-07-01
12297,Teclado Modelo 401,1996.45,2,si,2025-07-14
12298,SSD Externo Modelo 919,1784.96,30,si,2025-05-22
12299,Fuente de Poder Modelo 934,42.63,49,si,2025-02-20
12300,Smartphone Modelo 577,1250.74,25,si,2025-06-03
12301,SSD Externo Modelo 782,1696.71,38,si,2025-04-27
12302,Auriculares Modelo 312,509.11,49,si,2025-07-13
12303,Fuente de Poder Modelo 318,1878.44,36,si,2025-04-11
12304,Escaner Modelo 271,1746.78,28,si,2025-04-02
12305,SSD Externo Modelo 112,437.24,27,si,2025-05-30
12306,Escaner Modelo 535,214.08,5,si,2025-05-06
12307,Tablet Modelo 883,1952.59,16,si,2025-04-14
12308,Adaptador Bluetooth Modelo 849,598.51,11,si,2025-02-27
12309,Webcam Modelo 684,1523.9,32,si,2025-02-10
12310,Microfono Modelo 812,957.01,9,si,2025-05-28
12311,Tarjeta Madre Modelo 564,685.83,46,si,2025-03-04
12312,Parlantes Modelo 867,297.41,9,si,2025-04-27
12313,Consola de Juegos Modelo 546,95.86,14,si,2025-03-09
12314,Hub USB Modelo 987,1950.1,13,si,2025-02-18
12315,Smartwatch Modelo 674,910.26,5,si,2025-02-24
12316,Adaptador Bluetooth Modelo 871,1815.08,4,si,2025-04-10
12317,Joystick Modelo 738,937.74,2,si,2025-04-01
12318,Auriculares Modelo 634,1467.17,1,si,2025-03-09
12319,Monitor Modelo 145,1621.37,38,si,2025-04-09
12320,Escaner Modelo 367,1055.12,30,si,2025-03-16
12321,Smartphone Modelo 848,934.7,32,si,2025-03-11
12322,Smartwatch Modelo 189,1866.83,45,si,2025-03-22
12323,Tarjeta de Video Modelo 825,1179.45,28,si,2025-07-18
12324,Escaner Modelo 765,861.25,42,si,2025-04-05
12325,Router Modelo 686,1025.12,1,si,2025-05-15
12326,Memoria RAM Modelo 711,630.84,36,si,2025-02-12
12327,Escaner Modelo 153,271.99,20,si,2025-06-16
12328,Disco Duro Modelo 819,116.57,21,si,2025-05-02
12329,Fuente de Poder Modelo 520,1014.43,45,si,2025-02-22
12330,Microfono Modelo 483,191.05,12,si,2025-04-18
12331,Camara IP Modelo 580,751.85,47,si,2025-03-02
12332,Escaner Modelo 252,1564.15,16,si,2025-02-19
12333,Auriculares Modelo 149,364.73,44,si,2025-04-24
12334,Monitor Modelo 343,211.43,7,si,2025-06-28
12335,Tarjeta de Video Modelo 941,805.07,20,si,2025-04-28
12336,Joystick Modelo 410,1554.45,50,si,2025-06-11
12337,Cooler Modelo 152,840.38,4,si,2025-02-25
12338,SSD Externo Modelo 456,524.43,5,si,2025-04-11
12339,Proyector Modelo 302,33.03,25,si,2025-03-23
12340,Cooler Modelo 728,1952.1,48,si,2025-06-21
12341,Memoria RAM Modelo 967,817.72,18,si,2025-06-16
12342,Escaner Modelo 954,1207.0,47,si,2025-04-20
12343,SSD Externo Modelo 607,239.38,20,si,2025-06-24
12344,Smartwatch Modelo 852,1764.17,7,si,2025-02-05
12345,Camara IP Modelo 410,765.12,24,si,2025-07-04
12346,Joystick Modelo 662,1161.4,7,si,2025-04-28
12347,Monitor Modelo 511,1873.46,16,si,2025-03-02
12348,Escaner Modelo 213,1023.9,13,si,2025-07-23
12349,Auriculares Modelo 309,259.94,11,si,2025-06-14
12350,Mouse Modelo 393,960.86,10,si,2025-06-09
12351,Case Modelo 197,682.09,19,si,2025-02-28
12352,Tablet Modelo 892,1875.34,32,si,2025-03-12
12353,Adaptador Bluetooth Modelo 324,538.62,21,si,2025-06-05
12354,Proyector Modelo 568,1419.47,48,si,2025-05-06
12355,Cable HDMI Modelo 216,1621.98,32,si,2025-05-31
12356,Microfono Modelo 296,438.96,21,si,2025-02-19
12357,Consola de Juegos Modelo 699,647.57,8,si,2025-06-18
12358,Webcam Modelo 998,1892.68,24,si,2025-02-12
12359,Tarjeta Madre Modelo 804,29.69,31,si,2025-03-15
12360,Auriculares Modelo 302,1070.83,35,si,2025-03-22
12361,Microfono Modelo 652,92.63,32,si,2025-01-31
12362,Disco Duro Modelo 150,1801.72,30,si,2025-04-10
12363,Camara IP Modelo 882,822.6,0,no,2025-02-22
12364,SSD Externo Modelo 721,192.07,19,si,2025-07-07
12365,Auriculares Modelo 728,115.46,39,si,2025-05-26
12366,Fuente de Poder Modelo 170,1946.97,22,si,2025-03-18
12367,Case Modelo 914,1509.24,29,si,2025-03-09
12368,Smartwatch Modelo 288,1345.5,29,si,2025-01-29
12369,SSD Externo Modelo 522,560.22,25,si,2025-02-22
12370,Tablet Modelo 739,1340.8,10,si,2025-07-15
12371,Monitor Modelo 706,158.59,0,no,2025-02-18
12372,Laptop Modelo 428,1746.59,29,si,2025-07-18
12373,Escaner Modelo 983,1786.67,24,si,2025-04-30
12374,Parlantes Modelo 282,378.98,10,si,2025-05-20
12375,Smartphone Modelo 287,19.61,22,si,2025-02-04
12376,Joystick Modelo 894,716.28,6,si,2025-05-18
12377,Tablet Modelo 190,1857.69,9,si,2025-06-19
12378,Cooler Modelo 900,1868.8,22,si,2025-05-29
12379,Hub USB Modelo 912,1962.88,37,si,2025-06-24
12380,Webcam Modelo 552,950.18,35,si,2025-05-13
12381,Monitor Modelo 729,1432.39,30,si,2025-06-09
12382,Consola de Juegos Modelo 216,1304.37,28,si,2025-05-23
12383,Cable HDMI Modelo 855,868.28,42,si,2025-06-25
12384,Smartwatch Modelo 370,1366.19,28,si,2025-06-27
12385,Adaptador Bluetooth Modelo 412,180.61,3,si,2025-04-20
12386,Adaptador Bluetooth Modelo 652,931.26,46,si,2025-05-19
12387,Parlantes Modelo 120,1022.12,38,si,2025-07-15
12388,Teclado Modelo 121,176.23,48,si,2025-02-16
12389,Disco Duro Modelo 228,195.61,44,si,2025-03-14
12390,Hub USB Modelo 460,1907.11,7,si,2025-02-27
12391,SSD Externo Modelo 373,833.6,46,si,2025-06-04
12392,Procesador Modelo 759,1218.28,34,si,2025-05-15
12393,Camara IP Modelo 420,1703.88,2,si,2025-04-30
12394,Adaptador Bluetooth Modelo 563,930.56,8,si,2025-05-30
12395,Tarjeta Madre Modelo 277,1047.53,7,si,2025-02-16
12396,Case Modelo 732,1538.3,22,si,2025-02-03
12397,SSD Externo Modelo 659,1748.7,32,si,2025-05-13
12398,Tablet Modelo 915,1366.55,46,si,2025-03-08
12399,Mouse Modelo 255,326.54,11,si,2025-04-18
12400,Auriculares Modelo 387,1353.25,29,si,2025-05-12
12401,Cable HDMI Modelo 477,1012.4,7,si,2025-03-23
12402,Consola de Juegos Modelo 459,135.51,36,si,2025-03-31
12403,Cable HDMI Modelo 291,1463.42,43,si,2025-04-21
12404,Smartwatch Modelo 967,178.18,25,si,2025-07-19
12405,Tarjeta de Video Modelo 583,374.71,50,si,2025-06-23
12406,Cable HDMI Modelo 991,661.12,48,si,2025-04-19
12407,Smartwatch Modelo 156,419.68,33,si,2025-06-23
12408,Laptop Modelo 206,1141.39,22,si,2025-03-24
12409,Joystick Modelo 241,1752.47,23,si,2025-02-04
12410,Cable HDMI Modelo 612,847.41,27,si,2025-07-05
12411,Camara IP Modelo 545,1747.72,19,si,2025-07-18
12412,Parlantes Modelo 667,1625.6,29,si,2025-04-11
12413,Escaner Modelo 861,1961.95,16,si,2025-03-04
12414,Camara IP Modelo 750,158.41,40,si,2025-03-11
12415,Laptop Modelo 401,1430.07,40,si,2025-02-27
12416,Hub USB Modelo 918,1876.11,34,si,2025-05-14
12417,Disco Duro Modelo 414,1833.24,14,si,2025-02-18
12418,Router Modelo 862,344.91,24,si,2025-03-12
12419,Teclado Modelo 497,1098.55,35,si,2025-03-24
12420,Camara IP Modelo 907,439.62,29,si,2025-06-30
12421,Hub USB Modelo 397,1728.34,1,si,2025-03-19
12422,Teclado Modelo 564,1373.19,26,si,2025-05-30
12423,Parlantes Modelo 151,275.66,46,si,2025-03-09
12424,Camara IP Modelo 245,1176.98,25,si,2025-07-23
12425,Procesador Modelo 565,1709.57,35,si,2025-07-14
12426,Consola de Juegos Modelo 347,1296.77,41,si,2025-04-16
12427,Camara IP Modelo 380,1574.27,32,si,2025-02-07
12428,Joystick Modelo 735,834.98,14,si,2025-07-06
12429,Adaptador Bluetooth Modelo 278,655.75,35,si,2025-03-18
12430,Procesador Modelo 469,1049.04,49,si,2025-02-18
12431,Tablet Modelo 211,1731.32,47,si,2025-06-25
12432,Case Modelo 791,735.39,26,si,2025-02-16
12433,Smartphone Modelo 804,132.6,49,si,2025-02-14
12434,Disco Duro Modelo 298,309.91,38,si,2025-04-10
12435,Cable HDMI Modelo 975,276.32,7,si,2025-04-12
12436,Camara IP Modelo 593,1958.24,21,si,2025-06-04
12437,Monitor Modelo 618,1514.32,17,si,2025-05-28
12438,Parlantes Modelo 411,1370.5,48,si,2025-02-13
12439,Cooler Modelo 709,29.31,41,si,2025-02-28
12440,Procesador Modelo 206,1817.69,19,si,2025-06-17
12441,Tarjeta Madre Modelo 949,1085.34,36,si,2025-02-10
12442,Joystick Modelo 917,1085.77,20,si,2025-02-16
12443,Escaner Modelo 218,1620.24,3,si,2025-03-15
12444,Smartphone Modelo 130,780.33,50,si,2025-07-15
12445,Microfono Modelo 480,96.01,42,si,2025-05-10
12446,Teclado Modelo 744,367.83,10,si,2025-04-19
12447,Impresora Modelo 937,1169.8,32,si,2025-05-15
12448,Laptop Modelo 629,839.9,45,si,2025-05-06
12449,Memoria RAM Modelo 357,436.99,3,si,2025-04-04
12450,Microfono Modelo 216,125.8,30,si,2025-05-03
12451,Cable HDMI Modelo 820,830.38,1,si,2025-05-02
12452,Auriculares Modelo 180,10.88,4,si,2025-05-03
12453,Hub USB Modelo 290,1414.84,49,si,2025-01-25
12454,Smartwatch Modelo 454,1886.87,29,si,2025-04-26
12455,Memoria RAM Modelo 404,71.19,9,si,2025-05-21
12456,Laptop Modelo 638,1475.86,29,si,2025-07-10
12457,Proyector Modelo 705,857.3,19,si,2025-05-22
12458,Impresora Modelo 482,1186.2,27,si,2025-04-02
12459,Tarjeta de Video Modelo 296,1832.26,12,si,2025-03-02
12460,Router Modelo 604,1386.89,37,si,2025-05-16
12461,Auriculares Modelo 765,351.88,22,si,2025-02-15
12462,Disco Duro Modelo 892,904.08,21,si,2025-06-06
12463,Joystick Modelo 799,529.46,38,si,2025-04-21
12464,Tablet Modelo 472,1431.04,1,si,2025-04-26
12465,Escaner Modelo 303,500.88,20,si,2025-02-02
12466,Router Modelo 430,159.55,44,si,2025-06-25
12467,Adaptador Bluetooth Modelo 982,142.76,46,si,2025-06-08
12468,Smartwatch Modelo 381,1233.04,32,si,2025-02-03
12469,Webcam Modelo 304,383.31,35,si,2025-07-06
12470,Teclado Modelo 167,189.79,35,si,2025-06-28
12471,Webcam Modelo 205,966.0,22,si,2025-06-22
12472,Tablet Modelo 349,958.63,29,si,2025-02-22
12473,Parlantes Modelo 730,1080.21,17,si,2025-04-17
12474,Teclado Modelo 164,1316.86,31,si,2025-04-17
12475,Smartphone Modelo 324,369.49,17,si,2025-03-04
12476,Consola de Juegos Modelo 772,948.66,39,si,2025-04-30
12477,Teclado Modelo 510,1562.12,6,si,2025-05-02
12478,SSD Externo Modelo 193,1132.97,2,si,2025-07-08
12479,Fuente de Poder Modelo 756,1541.47,12,si,2025-02-05
12480,Tarjeta Madre Modelo 667,1478.8,42,si,2025-07-04
12481,Tablet Modelo 998,1628.04,27,si,2025-06-09
12482,Microfono Modelo 595,71.9,5,si,2025-02-15
12483,Disco Duro Modelo 163,22.57,3,si,2025-04-20
12484,Camara IP Modelo 474,884.7,15,si,2025-01-30
12485,Case Modelo 825,1599.25,14,si,2025-04-13
12486,Proyector Modelo 469,1977.58,45,si,2025-05-29
12487,Teclado Modelo 642,1239.21,16,si,2025-02-21
12488,Microfono Modelo 821,126.32,25,si,2025-01-26
12489,Procesador Modelo 724,684.61,15,si,2025-06-20
12490,Tablet Modelo 212,627.81,19,si,2025-02-21
12491,Tablet Modelo 352,1773.44,37,si,2025-03-16
12492,Auriculares Modelo 492,1299.61,19,si,2025-02-20
12493,Microfono Modelo 145,1355.81,22,si,2025-05-03
12494,Tarjeta Madre Modelo 887,1095.11,9,si,2025-03-09
12495,Smartphone Modelo 467,680.33,37,si,2025-01-30
12496,Hub USB Modelo 190,263.75,39,si,2025-04-02
12497,Camara IP Modelo 814,1444.32,3,si,2025-02-12
12498,Monitor Modelo 190,663.81,23,si,2025-06-13
12499,Mouse Modelo 765,1007.9,17,si,2025-04-01
12500,Auriculares Modelo 774,99.89,34,si,2025-06-23
12501,Mouse Modelo 925,651.51,10,si,2025-03-20
12502,Impresora Modelo 837,1141.99,12,si,2025-02-01
12503,Escaner Modelo 737,1489.05,35,si,2025-05-10
12504,Memoria RAM Modelo 324,814.15,21,si,2025-04-01
12505,Fuente de Poder Modelo 641,1219.72,20,si,2025-07-11
12506,Disco Duro Modelo 677,1129.1,32,si,2025-01-27
12507,Tarjeta Madre Modelo 534,710.07,11,si,2025-02-11
12508,Procesador Modelo 222,1775.04,32,si,2025-05-29
12509,Smartphone Modelo 441,1660.26,50,si,2025-06-26
12510,Tablet Modelo 625,407.85,37,si,2025-02-18
12511,Memoria RAM Modelo 976,1181.66,4,si,2025-02-25
12512,Impresora Modelo 935,455.86,7,si,2025-04-11
12513,Adaptador Bluetooth Modelo 499,1939.58,40,si,2025-02-21
12514,SSD Externo Modelo 678,646.54,13,si,2025-05-01
12515,Smartphone Modelo 865,304.47,32,si,2025-05-28
12516,Teclado Modelo 797,1816.07,35,si,2025-03-31
12517,Smartphone Modelo 600,1452.17,45,si,2025-02-23
12518,Memoria RAM Modelo 295,559.47,19,si,2025-07-01
12519,Mouse Modelo 942,1560.1,19,si,2025-06-14
12520,Tarjeta Madre Modelo 382,564.34,14,si,2025-02-28
12521,Proyector Modelo 856,16.93,48,si,2025-07-05
12522,Tablet Modelo 789,288.8,27,si,2025-03-14
12523,SSD Externo Modelo 739,1986.23,48,si,2025-06-24
12524,Laptop Modelo 478,1673.29,4,si,2025-03-25
12525,Laptop Modelo 507,1667.88,27,si,2025-01-31
12526,Consola de Juegos Modelo 205,1762.43,13,si,2025-01-31
12527,Procesador Modelo 309,1380.04,24,si,2025-06-22
12528,Fuente de Poder Modelo 654,879.24,45,si,2025-04-03
12529,Smartwatch Modelo 857,1282.91,33,si,2025-02-22
12530,Cable HDMI Modelo 256,1338.15,49,si,2025-05-19
12531,Parlantes Modelo 510,202.21,34,si,2025-05-12
12532,Adaptador Bluetooth Modelo 471,45.32,37,si,2025-02-12
12533,Auriculares Modelo 284,1949.26,37,si,2025-02-27
12534,Auriculares Modelo 184,181.15,42,si,2025-02-15
12535,Memoria RAM Modelo 391,684.9,21,si,2025-02-20
12536,Joystick Modelo 780,526.13,39,si,2025-07-02
12537,Parlantes Modelo 326,608.03,12,si,2025-03-28
12538,Laptop Modelo 975,786.85,38,si,2025-02-13
12539,Procesador Modelo 327,457.1,18,si,2025-03-28
12540,Case Modelo 999,1658.05,48,si,2025-04-23
12541,Disco Duro Modelo 536,1900.46,31,si,2025-06-18
12542,Teclado Modelo 167,311.99,49,si,2025-03-17
12543,Teclado Modelo 447,39.02,49,si,2025-02-13
12544,Monitor Modelo 124,1324.22,30,si,2025-03-17
12545,Smartphone Modelo 599,1314.5,11,si,2025-05-15
12546,Escaner Modelo 409,950.48,49,si,2025-01-27
12547,Adaptador Bluetooth Modelo 393,885.64,35,si,2025-03-14
12548,Laptop Modelo 221,448.97,7,si,2025-02-01
12549,Smartphone Modelo 770,1575.86,14,si,2025-05-30
12550,Fuente de Poder Modelo 683,387.17,50,si,2025-04-24
12551,Tablet Modelo 452,420.45,26,si,2025-01-30
12552,Router Modelo 336,1430.85,28,si,2025-03-10
12553,Router Modelo 135,1449.75,35,si,2025-03-14
12554,Auriculares Modelo 247,590.08,49,si,2025-02-02
12555,Teclado Modelo 208,314.75,47,si,2025-04-30
12556,Adaptador Bluetooth Modelo 169,629.22,50,si,2025-06-24
12557,Auriculares Modelo 568,903.45,47,si,2025-02-26
12558,Tarjeta de Video Modelo 494,1439.1,29,si,2025-06-10
12559,Proyector Modelo 731,1861.62,32,si,2025-02-07
12560,Teclado Modelo 583,644.84,41,si,2025-04-22
12561,Tarjeta de Video Modelo 269,218.37,0,no,2025-07-24
12562,Router Modelo 379,1019.39,17,si,2025-07-04
12563,Escaner Modelo 383,1712.73,32,si,2025-07-12
12564,Auriculares Modelo 242,387.28,26,si,2025-01-31
12565,Microfono Modelo 194,1807.95,31,si,2025-03-27
12566,Joystick Modelo 780,1429.66,30,si,2025-02-21
12567,Case Modelo 349,1599.94,6,si,2025-04-07
12568,Fuente de Poder Modelo 402,877.26,43,si,2025-07-21
12569,Joystick Modelo 638,1137.46,20,si,2025-03-23
12570,Laptop Modelo 986,528.67,43,si,2025-07-07
12571,Parlantes Modelo 260,1067.8,10,si,2025-02-09
12572,Tarjeta Madre Modelo 577,1062.47,24,si,2025-01-25
12573,Tablet Modelo 547,737.9,4,si,2025-03-01
12574,Fuente de Poder Modelo 204,1431.72,36,si,2025-04-08
12575,Consola de Juegos Modelo 288,625.85,25,si,2025-03-07
12576,Tarjeta Madre Modelo 750,1953.33,15,si,2025-04-15
12577,Impresora Modelo 485,356.07,46,si,2025-01-31
12578,Proyector Modelo 713,939.99,18,si,2025-02-08
12579,Tarjeta de Video Modelo 839,924.16,17,si,2025-02-09
12580,Cooler Modelo 652,1140.35,39,si,2025-03-20
12581,Procesador Modelo 530,499.72,49,si,2025-05-02
12582,Router Modelo 193,541.61,43,si,2025-06-20
12583,Tarjeta Madre Modelo 669,1170.26,21,si,2025-04-06
12584,Consola de Juegos Modelo 310,1360.75,1,si,2025-05-24
12585,Laptop Modelo 460,1926.74,46,si,2025-06-05
12586,Auriculares Modelo 562,1106.68,50,si,2025-05-22
12587,Mouse Modelo 912,1820.77,19,si,2025-05-09
12588,Fuente de Poder Modelo 980,1198.45,14,si,2025-03-22
12589,Tablet Modelo 295,610.61,45,si,2025-07-15
12590,Tablet Modelo 639,465.1,27,si,2025-02-07
12591,Cable HDMI Modelo 314,1837.38,44,si,2025-05-23
12592,Microfono Modelo 746,1756.42,8,si,2025-07-23
12593,Tarjeta Madre Modelo 232,1572.69,40,si,2025-05-06
12594,Adaptador Bluetooth Modelo 255,995.5,25,si,2025-03-18
12595,Proyector Modelo 671,235.53,42,si,2025-02-10
12596,Tarjeta Madre Modelo 803,1602.62,42,si,2025-05-07
12597,Teclado Modelo 630,179.19,44,si,2025-02-23
12598,Proyector Modelo 704,475.64,21,si,2025-03-17
12599,Monitor Modelo 798,760.71,28,si,2025-05-30
12600,Laptop Modelo 884,1373.72,22,si,2025-02-06
12601,Fuente de Poder Modelo 829,884.65,36,si,2025-07-14
12602,Router Modelo 507,1628.6,6,si,2025-02-24
12603,Mouse Modelo 452,1589.21,44,si,2025-07-18
12604,Tarjeta de Video Modelo 378,595.87,2,si,2025-04-16
12605,Cable HDMI Modelo 942,989.3,29,si,2025-03-06
12606,Proyector Modelo 324,205.98,27,si,2025-02-08
12607,Procesador Modelo 586,1959.2,11,si,2025-06-24
12608,Consola de Juegos Modelo 416,450.96,13,si,2025-07-12
12609,Cooler Modelo 777,292.38,33,si,2025-07-22
12610,Webcam Modelo 445,484.0,0,no,2025-04-29
12611,Webcam Modelo 286,485.98,6,si,2025-06-19
12612,Tarjeta de Video Modelo 151,491.07,37,si,2025-06-28
12613,Adaptador Bluetooth Modelo 701,338.18,38,si,2025-05-31
12614,Laptop Modelo 556,809.9,0,no,2025-06-16
12615,Proyector Modelo 979,1050.6,43,si,2025-02-23
12616,Tablet Modelo 436,1528.45,44,si,2025-03-25
12617,Tarjeta Madre Modelo 423,1787.35,31,si,2025-07-16
12618,Adaptador Bluetooth Modelo 651,1979.37,31,si,2025-06-02
12619,Teclado Modelo 119,1193.35,47,si,2025-06-03
12620,Escaner Modelo 975,1068.68,21,si,2025-07-09
12621,Laptop Modelo 594,931.67,42,si,2025-05-19
12622,Parlantes Modelo 761,923.07,28,si,2025-06-25
12623,Cable HDMI Modelo 735,229.22,28,si,2025-03-24
12624,Parlantes Modelo 696,1376.89,41,si,2025-02-21
12625,Joystick Modelo 828,1636.39,21,si,2025-04-23
12626,Escaner Modelo 877,204.7,12,si,2025-05-24
12627,Disco Duro Modelo 471,206.14,40,si,2025-06-04
12628,Parlantes Modelo 966,215.21,2,si,2025-02-04
12629,Camara IP Modelo 470,1940.67,46,si,2025-03-10
12630,Memoria RAM Modelo 884,872.75,46,si,2025-03-04
12631,Impresora Modelo 648,1248.04,50,si,2025-02-14
12632,Parlantes Modelo 487,580.99,28,si,2025-03-10
12633,Memoria RAM Modelo 387,899.79,45,si,2025-05-16
12634,Proyector Modelo 898,226.25,12,si,2025-06-10
12635,Consola de Juegos Modelo 292,578.11,39,si,2025-02-04
12636,Cooler Modelo 278,694.68,12,si,2025-04-16
12637,Auriculares Modelo 441,1707.78,29,si,2025-05-26
12638,Fuente de Poder Modelo 435,455.0,46,si,2025-05-02
12639,Joystick Modelo 155,1314.27,39,si,2025-05-16
12640,Tarjeta de Video Modelo 984,1430.45,38,si,2025-02-15
12641,Monitor Modelo 790,449.76,20,si,2025-04-05
12642,Webcam Modelo 201,865.72,41,si,2025-03-21
12643,Smartwatch Modelo 430,677.84,20,si,2025-07-20
12644,Fuente de Poder Modelo 741,1031.95,50,si,2025-05-01
12645,Tarjeta Madre Modelo 774,444.95,36,si,2025-07-07
12646,Cooler Modelo 544,1714.47,45,si,2025-06-09
12647,Tablet Modelo 403,506.34,1,si,2025-02-28
12648,Webcam Modelo 357,1835.44,18,si,2025-06-08
12649,Monitor Modelo 756,754.31,7,si,2025-03-31
12650,Tablet Modelo 317,376.51,25,si,2025-07-19
12651,Joystick Modelo 901,1498.5,14,si,2025-06-25
12652,Impresora Modelo 359,512.17,44,si,2025-04-06
12653,Cable HDMI Modelo 955,191.3,38,si,2025-06-19
12654,Tarjeta Madre Modelo 179,254.79,15,si,2025-04-02
12655,Smartphone Modelo 372,1024.65,27,si,2025-02-26
12656,Tablet Modelo 946,1498.53,36,si,2025-07-17
12657,Case Modelo 826,1497.54,14,si,2025-01-28
12658,Tarjeta de Video Modelo 264,1169.77,42,si,2025-03-01
12659,Parlantes Modelo 994,1588.85,37,si,2025-05-07
12660,Adaptador Bluetooth Modelo 132,560.97,39,si,2025-02-12
12661,Cable HDMI Modelo 853,536.11,0,no,2025-05-21
12662,Microfono Modelo 348,1604.37,24,si,2025-06-17
12663,Proyector Modelo 196,1238.92,17,si,2025-03-05
12664,Parlantes Modelo 230,1858.42,34,si,2025-03-16
12665,Adaptador Bluetooth Modelo 449,697.05,15,si,2025-02-24
12666,Escaner Modelo 583,1500.36,42,si,2025-03-20
12667,Mouse Modelo 586,427.4,0,no,2025-05-14
12668,Camara IP Modelo 418,691.11,17,si,2025-06-17
12669,Tablet Modelo 762,277.13,17,si,2025-02-20
12670,Escaner Modelo 487,910.56,1,si,2025-02-22
12671,Disco Duro Modelo 358,1214.37,10,si,2025-02-16
12672,SSD Externo Modelo 658,1088.85,47,si,2025-05-28
12673,Auriculares Modelo 511,515.78,5,si,2025-07-22
12674,Impresora Modelo 555,1785.88,16,si,2025-05-16
12675,Smartphone Modelo 464,1347.5,36,si,2025-07-06
12676,Webcam Modelo 527,1544.17,11,si,2025-04-24
12677,Cable HDMI Modelo 361,158.36,41,si,2025-06-10
12678,Smartphone Modelo 912,1465.1,8,si,2025-02-07
12679,Tarjeta Madre Modelo 852,1884.75,2,si,2025-06-09
12680,Webcam Modelo 570,755.48,47,si,2025-05-22
12681,Memoria RAM Modelo 139,1473.81,29,si,2025-05-16
12682,Smartwatch Modelo 968,1170.44,48,si,2025-07-02
12683,Hub USB Modelo 667,995.75,27,si,2025-04-12
12684,Hub USB Modelo 650,1207.45,29,si,2025-06-07
12685,Tarjeta Madre Modelo 244,203.22,10,si,2025-06-11
12686,Impresora Modelo 284,1311.4,35,si,2025-06-06
12687,Smartphone Modelo 710,1453.9,5,si,2025-04-06
12688,Parlantes Modelo 912,1809.36,27,si,2025-03-07
12689,Laptop Modelo 895,935.44,47,si,2025-07-15
12690,Proyector Modelo 872,1557.96,26,si,2025-04-29
12691,Hub USB Modelo 708,970.25,24,si,2025-06-29
12692,Router Modelo 201,544.09,35,si,2025-02-02
12693,Auriculares Modelo 142,127.84,13,si,2025-07-06
12694,Procesador Modelo 963,1432.82,47,si,2025-06-13
12695,Disco Duro Modelo 420,305.33,21,si,2025-03-13
12696,Tarjeta Madre Modelo 799,1577.72,45,si,2025-07-10
12697,Consola de Juegos Modelo 890,300.25,8,si,2025-07-03
12698,Smartphone Modelo 477,921.79,40,si,2025-04-24
12699,Laptop Modelo 373,735.85,34,si,2025-04-17
12700,Webcam Modelo 157,910.58,6,si,2025-06-05
12701,Impresora Modelo 113,1919.74,8,si,2025-01-31
12702,Monitor Modelo 829,1833.0,24,si,2025-02-22
12703,Webcam Modelo 166,1590.01,9,si,2025-05-12
12704,Tarjeta Madre Modelo 487,1948.45,3,si,2025-07-04
12705,Smartphone Modelo 608,1915.57,17,si,2025-05-29
12706,Microfono Modelo 231,1472.8,13,si,2025-06-25
12707,Memoria RAM Modelo 173,1074.98,49,si,2025-04-21
12708,Memoria RAM Modelo 642,1755.14,27,si,2025-04-12
12709,Adaptador Bluetooth Modelo 683,304.09,48,si,2025-06-01
12710,Smartphone Modelo 165,984.32,29,si,2025-05-27
12711,Webcam Modelo 999,550.4,47,si,2025-04-09
12712,Camara IP Modelo 765,1116.2,42,si,2025-07-10
